Date,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
2008-01-31,0.0231103421254391,-0.038492963092506965,-0.0672019079755522,-0.06117633549176761,-0.07454018425874784,-0.06718514783784157,-0.06313993577820791,-0.0625304999174483,-0.07258335953657066,-0.06498415796264964,0.022424410467916517,0.014677036503967553
2008-02-29,-0.04221410213899244,-0.02133566682316425,-0.017762197738710003,-0.027488149125850708,-0.04203012949372772,-0.028429222344563982,-0.05301596084148474,-0.04488875740741342,-0.04130437377308714,-0.022747616732095556,0.007911137155639947,-0.0193252997276308
2008-03-31,0.0013651037168391168,-0.04665110402652137,-0.028912208072214507,-0.03260750444602143,-0.02549560732689811,-0.010130415077634165,-0.014699159114651642,-0.0019821226888962207,-0.010356307993712118,-0.007401155037824396,-0.017546432048419547,-0.03222085365293409
2008-04-30,0.013590391613779939,0.026645931003077564,0.01582413527733903,0.019808774007093174,0.04159596740668127,0.034968343247914646,0.036447485543889886,0.02371420050554488,0.03659766946083032,0.05116299913794451,-0.013085099717630649,-0.0009932546928620098
2008-05-30,0.011018680301177797,0.014360432896019022,0.019204586971692188,0.031146891396205533,0.027916797709876803,0.03625508792872738,0.02079808636249799,0.027237305882980525,0.02348596803762536,0.029836944271136562,-0.006793200641599298,0.006404909578023369
2008-06-30,-0.041769807727742,-0.07559931533779035,-0.06411480692393665,-0.07473895208752007,-0.08979164606387413,-0.09983347482988644,-0.11060633450262897,-0.12469655557881745,-0.14564397982991217,-0.15020193256865289,0.05699354983380693,0.010692743405944047
2008-07-31,-0.018916763374315148,-0.014686595697852241,-0.00962410590988638,-0.007227338759340464,0.00265307437143618,-0.007391348456221018,0.019062443210037208,0.015530237550305496,0.020474329157933697,0.009771217820694632,-0.021049721730541614,-0.03687924512054572
2008-08-29,0.004616378789756572,0.00557331720788078,0.01994162604576164,0.007472525966790751,0.02184441890154491,0.019186593378822028,0.012151011524677412,0.025481385435384515,0.01802653513953971,0.015366757776292985,-0.006152803268596396,0.0011810776111940112
2008-09-30,-0.12889122107988135,-0.1524660568061759,-0.12878106627526237,-0.11769898771515776,-0.11481011252936228,-0.11954194756665454,-0.12676693834608113,-0.11145032486652195,-0.12141612453137465,-0.10783899727640578,-0.01112662236376032,-0.13651530008655932
2008-10-31,-0.1014775218570552,-0.17404499021335548,-0.18065309606127922,-0.2215561322179608,-0.24793478027950858,-0.2636264279781295,-0.2637766640988497,-0.28871037947998557,-0.2961438294965456,-0.3142930074616348,0.1001767575771972,-0.011025870522932968
2008-11-28,-0.10798353094746724,-0.12502469142936307,-0.12895387255857882,-0.13662701433828017,-0.13461234158213897,-0.14518894080831485,-0.1659370197162186,-0.18132212797016958,-0.19304496982951527,-0.24051279889323463,0.05856088127232493,-0.010678376985847643
2008-12-31,-0.0020053393784868257,-0.006425024759439936,0.01880367398060605,0.008017163068459697,0.03078648132197543,0.03163315144142431,0.047744578566890884,0.03358665377187778,0.015738951624165318,0.021671477401536854,-0.020239571714556148,-0.016711450015298793
2009-01-30,0.04365220878877208,0.01991160234502468,-0.011042686870240499,-0.028578393710004875,-0.04371100704063367,-0.07857170144518322,-0.10935669873448829,-0.13238058187936882,-0.15095794515305494,-0.17913526546600317,0.12612678323820325,0.15143938477203261
