Date,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
2010-02-26,0.04526094085561881,0.05598754687343718,0.04262271070872501,0.06650035860684159,0.0692934830563594,0.07358142586922108,0.06655998766921002,0.06663424489423751,0.07418103441806995,0.04624366446448999,-0.009507063442849305,0.009599327900679792
2010-03-31,0.014699808022987714,0.030125385399154034,0.01394786330662299,0.01964147125323902,0.028594381162572898,0.03594833509855409,0.03688129152310998,0.032911691164999896,0.03626520024096674,0.02859649903520157,-0.012718821583651119,-0.0036126480504407206
2010-04-30,-0.027441037592437746,-0.049622723431589105,-0.06731116231113626,-0.06735965112222198,-0.08660743583063799,-0.085675827097189,-0.08618550472428398,-0.09407508996176547,-0.07759232577755809,-0.09480225262552874,0.027997797979660444,0.017000147550946074
2010-05-31,-0.023321489400401296,-0.0916784112378786,-0.07627676199311584,-0.10521900381437191,-0.1089096003808121,-0.09758886344147755,-0.10561467497646548,-0.1214511392572859,-0.11124935409737619,-0.10441973548306065,0.026983700085817207,0.012272136225925573
2010-06-30,-0.04492722336868843,-0.08942828336857325,-0.09592247198490406,-0.09772008719522607,-0.10076704423545355,-0.1058641592436323,-0.1086253142753766,-0.11307525429690815,-0.11143670106628889,-0.12515259014213004,0.027077781774298114,0.0070998959425237484
2010-07-30,0.057972697279591506,0.10756032367333054,0.1288426678077529,0.14580420039168707,0.15160805422147483,0.16955567364933338,0.1637695458055845,0.15491500344048936,0.16407580649723386,0.17249868747149993,-0.04660535469806084,-0.019328265355457397
2010-08-31,0.039192715658731586,0.05469389354049159,0.07458760481602045,0.07077026022418151,0.08518882450854484,0.08304003266061506,0.09204887372559535,0.07363935319764617,0.09156498007164343,0.08662605189188119,-0.020497198559882236,-0.0043309992694626764
2010-09-30,0.0402921850959284,0.015334806095575616,0.018013052729411623,0.020463744259206267,0.018656004795193974,0.008060609189605052,0.0033177359969995797,0.005431810750573168,0.012540987177050416,0.0056321916057050165,0.01555529165107653,0.025742244987185796
2010-10-29,0.01203955018812323,0.0471188643871331,0.06737560852032082,0.07799348159815064,0.08276890747129706,0.07425819356245057,0.10336062457196443,0.09844099147158332,0.11728183625277755,0.12062880501733027,-0.04533480774221625,-0.04032735637552395
2010-11-30,0.014844432877277706,-0.011543201380782325,-0.016449887600457347,-0.015651898490304853,0.0039040769347846466,-0.015480559562998519,-0.012120608487430472,-0.03202294763642273,-0.029734790218710765,-0.03659063576567727,0.020210612802351518,0.02064350785125545
2010-12-31,-0.009309338711838526,-0.01960359290598141,-0.027479342535847395,-0.032045896879474664,-0.01956122618169097,-0.039587195755007645,-0.02877858581820471,-0.03238723493427742,-0.0173299767540214,-0.02301142240301437,0.006619003689938516,-0.0025323648569241103
2011-01-31,-0.014085679966843533,-0.021143759674723213,-0.032329389099459954,-0.032461191276241884,-0.0357591394242988,-0.04129029504422888,-0.05331617933542613,-0.04347503318577167,-0.07041562344216643,-0.09084783920449878,0.0327131621541049,0.030169147761244467
2011-02-28,0.029530864386311806,0.06262044326714214,0.07766078271391876,0.08939549627730022,0.1017934810322478,0.1010905963718618,0.10253531823248144,0.11905711279789057,0.10414559878895072,0.1285792621682076,-0.038881364136494276,-0.023756883512530663
2011-03-31,0.00958208849905088,0.01131077182007749,0.009009377669814137,0.009387332395869797,0.007938846011811843,-0.012752718498999132,-0.013151905641382805,-0.011997306494458172,-0.010748101394516535,0.000921635584308798,0.018991362568334398,0.01907924170980152
2011-04-29,0.0014200914806716397,0.016276477091083513,-0.0018995927367689881,-0.0289360945330246,-0.0220153338745742,-0.03996979941715875,-0.03689703575289246,-0.038380621427690956,-0.04861078103964789,-0.06902493767857396,0.03954574454867028,0.04333531126496818
2011-05-31,-0.03003442284746105,-0.06077543512726148,-0.05401920739600645,-0.05731981616027985,-0.07931942691159379,-0.08542458299588526,-0.07143221202266054,-0.08802531840430276,-0.09544932041164231,-0.09262070687722795,0.030296766453823232,0.0130217704845485
2011-06-30,0.013376976858802856,0.006410448534737875,0.014389240862509006,0.016644136214493944,0.021225206152018197,0.031018526350582592,0.0315854008336208,0.02879530544773617,0.04690973786814785,0.06354018953540785,-0.025960630282586678,-0.022654599250916906
2011-07-29,0.017404996532123723,0.022586678059389464,0.010121663796846054,0.0059981401557193705,-0.0041672454419682155,0.002194014391568779,0.002494181454536084,0.01170571701522118,0.0005678434135123565,-0.006317843322994665,0.008260064030053332,0.01836483480494694
2011-08-31,0.01609818478008135,-0.03125654138981336,-0.03741391986054806,-0.031170244793623667,-0.02950682158233401,-0.04643259076001824,-0.05030319582054616,-0.0608404216637944,-0.052532520348801966,-0.06849710081835952,0.03307129731305651,0.029527600666899134
2011-09-30,-0.04721704558579631,-0.09236169688078268,-0.10688019367650706,-0.10851341807166191,-0.12531525828597123,-0.13103604808866398,-0.12196317024119245,-0.13217037913508772,-0.13622539578303863,-0.13884356494055608,0.03599018913756393,0.007257997996651555
2011-10-31,0.007385547291726386,0.03612401398560269,0.03160676968724128,0.03947603873120116,0.036471635073745,0.025673197560458064,0.020816399975071353,0.028535429041984767,0.02018988057742111,0.025725975714907014,0.00602462437993484,0.011518475514321162
2011-11-30,-0.017657514335367525,-0.04079518846777587,-0.03339575157534351,-0.043406653829696364,-0.0514388688440304,-0.052190905211662086,-0.059262575806777254,-0.04814190288196286,-0.06215635166437559,-0.07586524940110528,0.02218460158273388,0.012012427768231311
2011-12-30,-0.07446905652041168,-0.14503868549967547,-0.1378940310032391,-0.1523925361338215,-0.1559705269660997,-0.16692615198349137,-0.1635647002987711,-0.1751854565117351,-0.17884292701512902,-0.19374117158642903,0.042499114254461644,-0.0008380467667128688
2012-01-31,0.003526459729099121,0.0026839643873170886,0.0006120745330822879,0.004856375889829874,0.002858895064749149,0.004307243734764182,0.011229216147322925,0.013149059556953897,0.015561576698702478,0.037608363617250166,-0.013463538030183225,-0.014287116228223696
2012-02-29,0.06460115759493656,0.09630762201820696,0.11058929546191848,0.10933477134549265,0.11979522196065726,0.12174289922490145,0.11860440136597382,0.13253419803728514,0.13299481708098185,0.13194431608596727,-0.027438512682779526,0.0052342291452615874
2012-03-30,-0.03336057310415071,-0.06609819289492282,-0.07160053804273761,-0.07356055440239244,-0.07132076909359705,-0.06722613814080415,-0.07355038721665269,-0.08043460660106574,-0.09582986538362195,-0.12204598003975498,0.024629269968819777,0.010397861899973604
2012-04-27,0.034461856401587346,0.04712982582976117,0.06713029079157629,0.062368877408454725,0.09877912542955201,0.08298892825230965,0.08933026591043447,0.08672244026640577,0.08184053557928939,0.08635954447053822,-0.02347434772360918,-0.006668429971899294
2012-05-31,0.005952714432064202,0.019206975339040262,0.012639669690735569,-1.2671011837225767e-05,0.031396558929129195,0.012934673483354201,-0.0010673428315309237,0.008821469247031009,0.004558357563097248,0.009651541459018417,0.006856909691632411,0.007767597921641388
2012-06-29,-0.02342371047752402,-0.022077947539565292,-0.054446001409973174,-0.060763896476674815,-0.07505374995528838,-0.08025922051964873,-0.09329656993251087,-0.10641047642902132,-0.1035126859283334,-0.11261011432865901,0.05206475225582954,0.04288447289910137
2012-07-31,-0.040294260950604885,-0.07440560129560556,-0.08374355443918874,-0.07979173303475424,-0.09079367806015348,-0.10590971292147783,-0.11341168121321868,-0.09558349058802032,-0.1091433981870388,-0.12565286884353177,0.0361344647945961,0.012851098584011011
2012-08-31,0.013712525166067569,0.0017895727801169842,-0.004204393059368652,0.008589311213205535,-0.0039000026752136546,0.009560125454008358,0.00875562774561783,0.004191046776351322,0.009745732304629004,0.01265049147885364,-0.005783202066930474,-0.001169050522803942
2012-09-28,-0.0020589466753968048,0.005305724355038243,0.0007723285306371081,0.013814177843189184,0.010631541294225014,0.003802780288729033,0.010637765641766892,0.01332320002647232,0.018105218210109318,0.020675274013645554,-0.007615882566606074,-0.009851215245020941
2012-10-31,0.013645700274118561,0.003583217664187516,0.0029290099078509886,-0.002502043885961502,0.0062876198749548945,0.00016859288917584446,0.015534452882342127,-0.004438712437815174,-0.01692177117037887,-0.0223430182764561,0.010388791989656527,0.018034627779036014
2012-11-30,-0.031850714358823015,-0.0857368905950744,-0.09788255297652115,-0.10059364703494474,-0.09770213829058125,-0.10472613246675727,-0.12631831799408608,-0.1215393442109779,-0.12919723840472644,-0.13694989124169257,0.04099299621245913,0.01833611987784578
2012-12-31,0.08735601636261962,0.13259294611945174,0.1416849973192391,0.14576197447565925,0.15083642677025316,0.1519189803365987,0.16232020160414523,0.1541792922887837,0.1525837333092574,0.17462650325942977,-0.027479269950198427,0.014969873328699673
2013-01-31,0.039555445396282515,0.056707835473920144,0.061586417512264166,0.06182649623932488,0.07426787135509949,0.056450053436085904,0.0620827799512326,0.043821399473421487,0.061847366151047675,0.04412361362786313,0.005123770667448069,0.022236448938882943
2013-02-28,0.06888518817491117,0.01906605510450813,0.026449080602229693,0.02962924719271699,0.036603788321150466,0.027471018860382813,0.03080158385860905,0.024144912143678338,0.01785055743706898,0.017698647732228685,0.012533327872709716,0.03332662164841908
2013-03-29,-0.01778210241581491,-0.022037652068793136,-0.01596516416703879,-0.01120134328549598,-0.029824090384009808,-0.02987626053243797,-0.03859598995069141,-0.05562844921267092,-0.065203687603732,-0.07928537352219447,0.03435588170011484,0.028747211347316507
2013-04-26,-0.004978874952426659,-0.042825542753391996,-0.03588339308989359,-0.031699125097118176,-0.03530399826530411,-0.030511002838272367,-0.038454684524879816,-0.03905951068221495,-0.04234746189350264,-0.04902461628260389,0.009741268412667831,0.004789908770690361
2013-05-31,0.04948124661859014,0.10760215458620517,0.12081630783427796,0.12176543305787796,0.14601729170888825,0.12325343311575788,0.12911693329049428,0.12170386275396057,0.1271723165689668,0.128413522204433,-0.01679552682555461,0.007097643838011827
2013-06-28,-0.10183389203812097,-0.1334160183726863,-0.13439119978521363,-0.15201599953549869,-0.1613088441352839,-0.17532970705824558,-0.17115898506294897,-0.1884678752556133,-0.1822497033669532,-0.19906379656068782,0.046660822687529094,0.0035395897694557865
2013-07-31,0.023247091405544734,0.045833144920781735,0.04565955318590473,0.06180285866262643,0.05063328478095199,0.04681731073598591,0.0559933224541801,0.03661572280116826,0.06179668811949077,0.058739805251095706,-0.006557383281222217,0.002888485162334156
2013-08-30,0.0710944905756938,0.07906715671103098,0.09465588382165149,0.08547490815435972,0.09426465737488289,0.10177968133334471,0.08210335534130626,0.07858972311990464,0.08227381660858168,0.0672440471050997,0.002513294625876372,0.031009793512058764
2013-09-30,0.01991565052040168,0.05156054106995561,0.051143889524397655,0.04351833736525338,0.03858691183414441,0.05645543472458969,0.031066057315611746,0.0481567423437169,0.04034172924396586,0.03569395341178659,-0.0013977173451036108,0.013275969878790962
2013-10-31,-0.009028363629174502,-0.020975722380708547,-0.016066198769771212,-0.01917411153868071,-0.03152805938350653,-0.022827244451978583,-0.034884867167426475,-0.051028291547582524,-0.04352730526140479,-0.06503961734742797,0.024106974014795772,0.023710529826146937
2013-11-29,0.028154668920773368,0.04980128699682046,0.05145482712584619,0.0565523047106148,0.06487792945208852,0.05789259383618317,0.06351623620440791,0.06996561279077622,0.08571505653865609,0.0650680491656868,-0.01826330626591337,-0.009165213016353181
2013-12-31,-0.02234413156811591,-0.026750355148896843,-0.034165073763839454,-0.014547571909778572,-0.028450719402411073,-0.04153436868266942,-0.03889078687719094,-0.04757796941488954,-0.061077471197284634,-0.07115422835752677,0.026795394547303897,0.019506281658189035
2014-01-30,-0.008879343018297806,0.0028249607559633827,-0.017126389039584026,-0.004752623354062441,-0.0014509640288521523,-0.002537047616580281,-0.0006079896716430387,0.019222718133777864,0.017224612483068807,0.03583584997355431,-0.01970450039740214,-0.02409001919680771
2014-02-28,0.012463425182123695,0.031855799793791016,0.041858039486381955,0.0486888581645041,0.031510121722422624,0.0247729814699804,0.03043566149922356,0.030273035985910204,0.024040225060973284,0.025605612419752517,0.006249745582676691,0.012195812765162198
2014-03-31,0.004357840364600604,0.002965860540435623,-0.0054543068095700975,-0.005955028429587223,-0.02221266399210716,-0.010984882665076991,-0.023341384164127107,-0.04406071453271698,-0.05178356670497468,-0.07243726536356716,0.03526190302084693,0.04217708773702938
2014-04-30,-0.0014956038343086364,-0.00022116564190903098,-0.014277761552226268,-0.006503982214141439,-0.013434158674986998,-0.024170358688974075,-0.022248762374022714,-0.022234001253230266,-0.028548002882865683,-0.038206009860226764,0.019894892628349425,0.018015203731093114
2014-05-30,0.01412980525067421,0.011621209829626783,0.01025242947481523,0.012499763818986006,0.007985950931823053,0.022857136765413417,0.02089473013839294,0.023058127649252247,0.032123009032043646,0.04846753980574428,-0.018182276816984252,-0.013275173293221518
2014-06-30,0.009168594137703294,0.03931084821649687,0.03272291814307367,0.028223746897648654,0.03739278657933671,0.04490187309749615,0.038405433644643244,0.03348317088693996,0.03505733025758448,0.03237603448176695,-0.007480989678834321,0.00320416840457087
2014-07-31,0.0648671361274964,0.0820432486308873,0.08718054768181256,0.09429130022058055,0.10049556893661359,0.07394650361517632,0.07514763884323714,0.07306954383393119,0.058633740533899706,0.04058849301472528,0.021498376351284154,0.04605153735489271
2014-08-29,0.0364836470323461,0.06074853136132187,0.05418952021863569,0.05053662817676349,0.05198219974877569,0.050682670843299554,0.05100397484954128,0.05199816459527283,0.035943237153768334,0.056982351953713636,0.0014660254284494356,0.01837407700032457
2014-09-30,0.08703414076705424,0.13780563692327144,0.13799697597527447,0.12367103209336971,0.1341378176850479,0.141486966130002,0.14207824497643473,0.1307115462564083,0.12771014990603297,0.12083031625996951,-0.008434324016965955,0.03627176190398067
2014-10-31,0.026491468648420717,0.01785850642551194,0.018987931328174622,0.016359606789409058,0.012500888581176938,0.012481255327595822,0.006917498997128265,0.003916487236882701,0.00778658404317671,-0.0018824920539982511,0.012595813644381604,0.020368221096333378
2014-11-28,0.03763231729036766,0.05658311271857837,0.05700984243787188,0.05398315046803434,0.06559930289110844,0.05167627405016954,0.048815395346620785,0.054521754241297654,0.0369718182530714,0.03319142166066673,0.009126212450826909,0.02521520076317823
2014-12-31,0.05172684526529109,0.010413987348849223,-0.0020846826166021105,-0.038883301488137414,-0.0023367936572701647,-0.027368829500382896,-0.03290191704954297,-0.06869964636831034,-0.09009706860928446,-0.10143224445397792,0.06786715216672584,0.0775872285589244
2015-01-30,0.05228473074575213,0.05796977241969989,0.048975231506092655,0.04599176332147783,0.06197075169072986,0.06938315423327365,0.06784564413071478,0.06418869510273051,0.07049247835985303,0.06836981932240527,-0.014617508293044968,0.006968569316928519
2015-02-27,0.039157893593813775,0.051083281091278666,0.05423883270456262,0.05371641277706025,0.061579936214524275,0.07644326925397435,0.08777794300566491,0.07051652076158507,0.0787845287509266,0.08908721933295341,-0.028566624944772946,-0.009403048357966529
2015-03-31,0.12198475899650686,0.2011421660878997,0.19718728254830775,0.20696859222699548,0.21280257547709197,0.21402206583568675,0.19905032008877116,0.21891014132476283,0.21562600387694852,0.20561416453709236,-0.02262746406529197,0.03198321335443258
2015-04-30,0.12447446805372822,0.16516381514468365,0.16280965756095744,0.15683842780980156,0.1551289026272242,0.15656714023502682,0.1672354378076903,0.1493758597953887,0.13937341870759581,0.15215137068315998,-5.7591206493290414e-05,0.05220211839114709
2015-05-29,0.19515377740801076,0.25520136442094893,0.2127760719819995,0.22130705632254097,0.22664574781925761,0.22815122215430117,0.19709678737409847,0.21339603442112096,0.18201604969383572,0.16761468714165273,0.024561847433549767,0.10473959920853435
2015-06-30,0.006233486884588158,-0.07467335476550602,-0.0980285731136055,-0.09239216206477924,-0.1178071470865994,-0.10086516495686937,-0.13956548115762574,-0.1354584919340493,-0.14354308929781787,-0.1349108933782625,0.05553507411574458,0.04918367128849651
2015-07-31,-0.05337575437017226,-0.1567225475952614,-0.17861113822634941,-0.22514452289344064,-0.21440044951482817,-0.24565876306924694,-0.23264251388730597,-0.23063662395802395,-0.23300453944309987,-0.22929761928428422,0.06859712940838181,0.03626212717483088
2015-08-31,-0.043882901251171065,-0.15107117619723912,-0.13375321918134897,-0.1593307203362372,-0.16602083277618546,-0.18169450801864329,-0.1543646121492702,-0.15407602290252842,-0.15825930334062968,-0.17506308041447963,0.033879735416673884,-0.0024981706885523203
2015-09-30,-0.069941261064707,-0.0762620313024698,-0.05267895348137056,-0.04427852802670798,-0.0341256236636357,-0.04923330079579008,-0.052254969822871554,-0.067605831065603,-0.07713308370856367,-0.06468068361492932,0.0067242942937733256,-0.024751709898250623
2015-10-30,0.06106949288367299,0.11008688870964276,0.13400357608159624,0.16968901791251684,0.18036251336258813,0.2045721161746902,0.21788874689412346,0.2149966120247711,0.22485016454119242,0.2455189679579607,-0.09052302372854423,-0.05239817788694967
2015-11-30,0.07926233876194425,0.09407233773324103,0.0685355111805595,0.08474861939202447,0.07867581489090454,0.09340383925802721,0.06944022022304061,0.06508847980660462,0.0593301386882929,0.050946571845147795,0.01341707442751212,0.05834407615701124
2015-12-31,0.024794148816501868,0.06328560140998084,0.07732710001493034,0.05364077213055686,0.07085721738550704,0.05103448595922869,0.0729405195203453,0.06269667206341244,0.0626656309434222,0.054741058255076615,-0.002834705396801662,0.016991993151810707
2016-01-29,-0.21582402414139548,-0.27444353859422654,-0.28979716133832223,-0.2847097280057201,-0.2822347306804972,-0.28619750580063913,-0.30689392148244377,-0.3162589682759939,-0.3207373812979917,-0.3508245253465767,0.04678062388869675,-0.06316671062802265
2016-02-29,-0.02850573198724439,-0.040101764673166784,-0.02956432099543483,-0.024676999273652835,-0.022149033791190424,-0.029234089960353975,-0.02796876745536273,-0.021399154942883865,-0.03366124942986585,-0.028725208939959987,-0.0008018759984525725,-0.01568454788266776
2016-03-31,0.09872899286563946,0.15453407861970558,0.15208552661677366,0.13634291993062075,0.15274302189845124,0.1625234056189903,0.17207199674734605,0.17461158893889034,0.18048060696243962,0.2108017287934581,-0.041210957425986704,0.010649471446257663
2016-04-29,0.0021565003892359312,-0.004302641496416262,0.0035190831824804415,-0.004496400538948181,-0.01963136390095233,-0.020377056806642178,-0.014639648676879575,-0.00655871816340544,-0.016776225991574786,-0.016931549614018764,0.01050567537758407,0.01069005788960477
2016-05-31,-0.028022081446528457,-0.020781583744185417,-0.018519770890149913,-0.02798551659380545,-0.025626749514197293,-0.019404927180928323,-0.03478716559870067,-0.02568530359303995,-0.033642567690192415,-0.037541605998498845,0.006025173574498732,-0.0031316707247488473
2016-06-30,0.02373448686432599,0.03114454144608394,0.04009012583970137,0.026903168761120682,0.03861229667057198,0.04960630916587431,0.04847464816217904,0.04133407653473696,0.04185181289436451,0.05719630296616491,-0.015595706028303152,-0.0022714101142451704
2016-07-29,-0.005157584025815544,-0.00698567488150179,0.007537360883279973,-0.0020832957758510416,0.0013926901187218664,-0.003364244281151183,0.0050482933111310295,-0.01353195607346298,-0.014916947011738438,-0.0364184867843998,0.01157736743169097,0.014034572060053001
2016-08-31,0.031490417994327835,0.03462226724436168,0.036345763344504636,0.04951336489471845,0.039827798239086276,0.04965294834102045,0.049296015674061625,0.04782265291644318,0.047065497912446255,0.031134919399853814,-0.006634484505365279,0.010438301967794918
2016-09-30,0.004102217439421075,-0.0066557938770279955,-0.005540538368737603,-0.009865363300752368,-0.006124452089609268,-0.00558248871690553,-0.0021702344554628563,-0.008261601014161828,-0.017604838903645333,-0.02152273788872658,0.006211594156439194,0.009299763689463059
2016-10-31,0.017288989911336664,0.025715285670980866,0.023771329799189164,0.02651228737540195,0.03723873639032572,0.0353331389214713,0.02830034554697536,0.0320945763914969,0.042834498430683834,0.025543513423969797,-0.006715888713472562,0.0016755453378328594
2016-11-30,0.025927135399951215,0.020484110520375253,0.025116207606937176,0.02385100579372816,0.028844306286775704,0.02041314201097871,0.029315786623678366,0.021555539074051527,0.02288839330260405,0.00563237797621938,0.004883505324047094,0.015914874549090748
2016-12-30,-0.027627267215075253,-0.03458193412580764,-0.039522194948273276,-0.037033435332317455,-0.031626880856338774,-0.04357597884916713,-0.05418174951551222,-0.05075930771614312,-0.04164439718708711,-0.06308917182932286,0.016571778523884,0.002957794463858937
2017-01-26,-0.014245049885234555,-0.013661669675958513,-0.019401278473870222,-0.021878150240688638,-0.02103702896358696,-0.015461883916772204,-0.02562952892535112,-0.030270707008410946,-0.019091679693444368,-0.03883196723763545,0.007812517908455038,0.004439640223450506
2017-02-28,0.01834446398758895,0.027379827716956462,0.024792582373253734,0.026067257579085998,0.030969204365103146,0.04129562159637991,0.03679851907413241,0.039537839637027894,0.04002900057879822,0.04064601613284237,-0.014150732199438503,-0.003046152877636245
2017-03-31,-0.006727556458193038,-0.01569365812325053,-0.011798710364395951,-0.021417656457366492,-0.016344597776472108,-0.029170971148582945,-0.027611828670707515,-0.03097862925900094,-0.03871251410986954,-0.038525357074238584,0.01860342421654428,0.012415190639445987
2017-04-28,-0.02583099101484136,-0.038267834632049504,-0.04353711023478831,-0.03624328967077407,-0.06348453949961852,-0.053225828645748485,-0.07147417557668731,-0.0750842676829726,-0.06674564895574189,-0.0911929612269008,0.030071823407195865,0.013381020874114642
2017-05-31,-0.02454933364955468,-0.041762671088258235,-0.06402378057089057,-0.06886910462796236,-0.07716170638032362,-0.07529627277894843,-0.07684701749088997,-0.08491121161478032,-0.08249742239089347,-0.09585675919672076,0.027808417431048706,0.007726092627139358
2017-06-30,0.013709629542205868,0.03806684864661923,0.030598127407393406,0.03213240811100484,0.04597087949076475,0.03533888374705199,0.043834994171457094,0.029611991501641864,0.03814353916026887,0.04055265549826752,-0.005400834176139846,0.005490292847511274
2017-07-31,-0.007091518787222458,-0.013528124356482355,-0.0061339841211124225,-0.0013364441438932914,0.006537989465010977,0.015125842306001277,0.02126872994685618,0.00017578227808680465,0.004386487664973859,-0.0024313926422187184,-0.01201550629947979,-0.009412939359899142
2017-08-31,0.013640169293792226,0.016774544793220585,0.014421665468277594,0.022163840209036858,0.023161206408802943,0.023253666000651714,0.02455468855932449,0.02567226277928401,0.025742144792391532,0.028471968272596494,-0.007506660846223609,0.001003565010192737
2017-09-29,-0.002713506236505873,0.005210494405153218,0.004396472158587104,0.014917083501755734,0.006824623325327013,0.0075909959898858344,0.007885882177473616,-0.00017997376914599965,-0.003506178627878308,-0.02051729316474024,0.00747234690974446,0.008089651783143905
